,sample_number,sampled_date,month,text_id,room,building,class,sample_site,sample_type,results,units,analysis
459,9558693,2022-04-09,2022-04-09 00:00:00,V-92110A-1-09APR22-2,92110,9,ISO_8,V-92110A-1,viable air,0,CFU_M3,EM_VAIR_M3
464,9558694,2022-04-09,2022-04-09 00:00:00,V-92110B-1-09APR22-2,92110,9,ISO_8,V-92110B-1,viable air,0,CFU_M3,EM_VAIR_M3
465,9558569,2022-04-09,2022-04-09 00:00:00,F-92059S-1-09APR22-1,92059,9,ISO_8,F-92059S-1,surface,0,CFU_25CM2,EM_RODAC
466,9558575,2022-04-09,2022-04-09 00:00:00,F-92110AS-1-09APR22-1,92110,9,ISO_8,F-92110AS-1,surface,0,CFU_25CM2,EM_RODAC
467,9558565,2022-04-09,2022-04-09 00:00:00,F-92057S-1-09APR22-1,92057,9,ISO_8,F-92057S-1,surface,0,CFU_25CM2,EM_RODAC
468,9558566,2022-04-09,2022-04-09 00:00:00,F-92057S-2-09APR22-1,92057,9,ISO_8,F-92057S-2,surface,0,CFU_25CM2,EM_RODAC
469,9558567,2022-04-09,2022-04-09 00:00:00,F-92058S-1-09APR22-1,92058,9,ISO_8,F-92058S-1,surface,1,CFU_25CM2,EM_RODAC
470,9558568,2022-04-09,2022-04-09 00:00:00,F-92058S-2-09APR22-1,92058,9,ISO_8,F-92058S-2,surface,1,CFU_25CM2,EM_RODAC
471,9558564,2022-04-09,2022-04-09 00:00:00,F-92056S-1-09APR22-1,92056,9,ISO_8,F-92056S-1,surface,0,CFU_25CM2,EM_RODAC
472,9558548,2022-04-09,2022-04-09 00:00:00,V-92061-1-09APR22-1,92061,9,ISO_8,V-92061-1,viable air,0,CFU_M3,EM_VAIR_M3
473,9558546,2022-04-09,2022-04-09 00:00:00,V-92059-1-09APR22-1,92059,9,ISO_8,V-92059-1,viable air,0,CFU_M3,EM_VAIR_M3
474,9558547,2022-04-09,2022-04-09 00:00:00,V-92060-1-09APR22-1,92060,9,ISO_8,V-92060-1,viable air,0,CFU_M3,EM_VAIR_M3
475,9558563,2022-04-09,2022-04-09 00:00:00,F-92014S-1-09APR22-1,92014,9,ISO_8,F-92014S-1,surface,1,CFU_25CM2,EM_RODAC
476,9558570,2022-04-09,2022-04-09 00:00:00,F-92060S-1-09APR22-1,92060,9,ISO_8,F-92060S-1,surface,0,CFU_25CM2,EM_RODAC
477,9558540,2022-04-09,2022-04-09 00:00:00,V-92056-1-09APR22-1,92056,9,ISO_8,V-92056-1,viable air,0,CFU_M3,EM_VAIR_M3
478,9558572,2022-04-09,2022-04-09 00:00:00,W-92057S-1-09APR22-1,92057,9,ISO_8,W-92057S-1,surface,0,CFU_25CM2,EM_RODAC
479,9558573,2022-04-09,2022-04-09 00:00:00,W-92057S-2-09APR22-1,92057,9,ISO_8,W-92057S-2,surface,0,CFU_25CM2,EM_RODAC
480,9558574,2022-04-09,2022-04-09 00:00:00,W-92058S-1-09APR22-1,92058,9,ISO_8,W-92058S-1,surface,0,CFU_25CM2,EM_RODAC
481,9558576,2022-04-09,2022-04-09 00:00:00,F-92110BS-1-09APR22-1,92110,9,ISO_8,F-92110BS-1,surface,0,CFU_25CM2,EM_RODAC
482,9558577,2022-04-09,2022-04-09 00:00:00,W-92110BS-1-09APR22-1,92110,9,ISO_8,W-92110BS-1,surface,0,CFU_25CM2,EM_RODAC
483,9551507,2022-04-09,2022-04-09 00:00:00,S-92092-H-1-09APR22-1,92092,9,ISO_5,S-92092-H-1,surface,0,CFU_25CM2,EM_RODAC
484,9547604,2022-04-09,2022-04-09 00:00:00,W-92092S-1-15APR22-1,92092,9,ISO_8,W-92092S-1,surface,0,CFU_25CM2,EM_RODAC
485,9547608,2022-04-09,2022-04-09 00:00:00,W-92092S-2-15APR22-1,92092,9,ISO_8,W-92092S-2,surface,0,CFU_25CM2,EM_RODAC
486,9547611,2022-04-09,2022-04-09 00:00:00,W-92092S-3-15APR22-1,92092,9,ISO_8,W-92092S-3,surface,0,CFU_25CM2,EM_RODAC
487,9547617,2022-04-09,2022-04-09 00:00:00,WS-92092S-1-15APR22-1,92092,9,ISO_8,WS-92092S-1,surface,0,CFU_25CM2,EM_RODAC
488,9547621,2022-04-09,2022-04-09 00:00:00,WS-92092S-2-15APR22-1,92092,9,ISO_8,WS-92092S-2,surface,0,CFU_25CM2,EM_RODAC
489,9547594,2022-04-09,2022-04-09 00:00:00,F-92092S-1-15APR22-1,92092,9,ISO_8,F-92092S-1,surface,0,CFU_25CM2,EM_RODAC
490,9551510,2022-04-09,2022-04-09 00:00:00,V-92092-H-1-09APR22-1,92092,9,ISO_5,V-92092-H-1,viable air,0,CFU_M3,EM_VAIR_M3
491,9547591,2022-04-09,2022-04-09 00:00:00,F-92092AS-1-15APR22-1,92092,9,ISO_8,F-92092AS-1,surface,0,CFU_25CM2,EM_RODAC
492,9547587,2022-04-09,2022-04-09 00:00:00,F-92091S-1-15APR22-1,92091,9,ISO_8,F-92091S-1,surface,0,CFU_25CM2,EM_RODAC
493,9547601,2022-04-09,2022-04-09 00:00:00,W-92091S-1-15APR22-1,92091,9,ISO_8,W-92091S-1,surface,0,CFU_25CM2,EM_RODAC
494,9547598,2022-04-09,2022-04-09 00:00:00,F-92093S-1-15APR22-1,92093,9,ISO_8,F-92093S-1,surface,0,CFU_25CM2,EM_RODAC
495,9547614,2022-04-09,2022-04-09 00:00:00,W-92093S-1-15APR22-1,92093,9,ISO_8,W-92093S-1,surface,0,CFU_25CM2,EM_RODAC
530,9558571,2022-04-10,2022-04-10 00:00:00,F-92061S-1-09APR22-1,92061,9,ISO_8,F-92061S-1,surface,0,CFU_25CM2,EM_RODAC
532,9557849,2022-04-11,2022-04-11 00:00:00,S-92092-H-1-16APR22-1,92092,9,ISO_5,S-92092-H-1,surface,0,CFU_25CM2,EM_RODAC
533,9557852,2022-04-11,2022-04-11 00:00:00,V-92092-H-1-16APR22-1,92092,9,ISO_5,V-92092-H-1,viable air,0,CFU_M3,EM_VAIR_M3
543,9560683,2022-04-12,2022-04-12 00:00:00,SP-92074-H-1-12APR22-1,92074,9,ISO_5,SP-92074-H-1,settle plate,0,CFU,EM_SETTLEPLATE
544,9560684,2022-04-12,2022-04-12 00:00:00,SP-92074-H-2-12APR22-1,92074,9,ISO_5,SP-92074-H-2,settle plate,0,CFU,EM_SETTLEPLATE
545,9557830,2022-04-12,2022-04-12 00:00:00,S-92074-H-1-16APR22-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
546,9557833,2022-04-12,2022-04-12 00:00:00,S-92074-H-2-16APR22-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
547,9557836,2022-04-12,2022-04-12 00:00:00,V-92074-H-1-16APR22-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
548,9557840,2022-04-12,2022-04-12 00:00:00,V-92074-H-2-16APR22-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
549,9547703,2022-04-12,2022-04-12 00:00:00,V-92093-1-15APR22-1,92093,9,ISO_8,V-92093-1,viable air,0,CFU_M3,EM_VAIR_M3
550,9547684,2022-04-12,2022-04-12 00:00:00,V-92091-1-15APR22-1,92091,9,ISO_8,V-92091-1,viable air,0,CFU_M3,EM_VAIR_M3
551,9547698,2022-04-12,2022-04-12 00:00:00,V-92092A-1-15APR22-1,92092,9,ISO_8,V-92092A-1,viable air,0,CFU_M3,EM_VAIR_M3
552,9547691,2022-04-12,2022-04-12 00:00:00,V-92092-2-15APR22-1,92092,9,ISO_8,V-92092-2,viable air,1,CFU_M3,EM_VAIR_M3
553,9547687,2022-04-12,2022-04-12 00:00:00,V-92092-1-15APR22-1,92092,9,ISO_8,V-92092-1,viable air,0,CFU_M3,EM_VAIR_M3
554,9547695,2022-04-12,2022-04-12 00:00:00,V-92092-3-15APR22-1,92092,9,ISO_8,V-92092-3,viable air,0,CFU_M3,EM_VAIR_M3
560,9547805,2022-04-13,2022-04-13 00:00:00,V-93211A-1-30APR22-1,93211,9,ISO_9,V-93211A-1,viable air,0,CFU_M3,EM_VAIR_M3
561,9547816,2022-04-13,2022-04-13 00:00:00,V-93214-1-30APR22-1,93214,9,ISO_9,V-93214-1,viable air,0,CFU_M3,EM_VAIR_M3
562,9507768,2022-04-13,2022-04-13 00:00:00,F-93211AS-1-30APR22-1,93211,9,ISO_9,F-93211AS-1,surface,0,CFU_25CM2,EM_RODAC
563,9507809,2022-04-13,2022-04-13 00:00:00,W-93211AS-1-30APR22-1,93211,9,ISO_9,W-93211AS-1,surface,1,CFU_25CM2,EM_RODAC
564,9507785,2022-04-13,2022-04-13 00:00:00,F-93214S-1-30APR22-1,93214,9,ISO_9,F-93214S-1,surface,0,CFU_25CM2,EM_RODAC
565,9507788,2022-04-13,2022-04-13 00:00:00,F-93215S-1-30APR22-1,93215,9,ISO_9,F-93215S-1,surface,0,CFU_25CM2,EM_RODAC
566,9507853,2022-04-13,2022-04-13 00:00:00,WS-93211S-2-30APR22-1,93211,9,ISO_9,WS-93211S-2,surface,0,CFU_25CM2,EM_RODAC
567,9507775,2022-04-13,2022-04-13 00:00:00,F-93211S-4-30APR22-1,93211,9,ISO_9,F-93211S-4,surface,0,CFU_25CM2,EM_RODAC
568,9547781,2022-04-13,2022-04-13 00:00:00,V-93211-2-30APR22-1,93211,9,ISO_9,V-93211-2,viable air,0,CFU_M3,EM_VAIR_M3
569,9547813,2022-04-13,2022-04-13 00:00:00,V-93213-1-30APR22-1,93213,9,ISO_9,V-93213-1,viable air,0,CFU_M3,EM_VAIR_M3
570,9507850,2022-04-13,2022-04-13 00:00:00,WS-93211S-1-30APR22-1,93211,9,ISO_9,WS-93211S-1,surface,0,CFU_25CM2,EM_RODAC
571,9507856,2022-04-13,2022-04-13 00:00:00,WS-93211S-3-30APR22-1,93211,9,ISO_9,WS-93211S-3,surface,0,CFU_25CM2,EM_RODAC
572,9507859,2022-04-13,2022-04-13 00:00:00,WS-93211S-4-30APR22-1,93211,9,ISO_9,WS-93211S-4,surface,1,CFU_25CM2,EM_RODAC
574,9507773,2022-04-13,2022-04-13 00:00:00,F-93211S-2-30APR22-1,93211,9,ISO_9,F-93211S-2,surface,0,CFU_25CM2,EM_RODAC
575,9507862,2022-04-13,2022-04-13 00:00:00,WS-93211S-5-30APR22-1,93211,9,ISO_9,WS-93211S-5,surface,1,CFU_25CM2,EM_RODAC
577,9507795,2022-04-13,2022-04-13 00:00:00,F-93216S-1-30APR22-1,93216,9,ISO_9,F-93216S-1,surface,0,CFU_25CM2,EM_RODAC
578,9547778,2022-04-13,2022-04-13 00:00:00,V-93211-1-30APR22-1,93211,9,ISO_9,V-93211-1,viable air,2,CFU_M3,EM_VAIR_M3
579,9507834,2022-04-13,2022-04-13 00:00:00,W-93211S-7-30APR22-1,93211,9,ISO_9,W-93211S-7,surface,0,CFU_25CM2,EM_RODAC
580,9547808,2022-04-13,2022-04-13 00:00:00,V-93212-1-30APR22-1,93212,9,ISO_9,V-93212-1,viable air,4,CFU_M3,EM_VAIR_M3
581,9507780,2022-04-13,2022-04-13 00:00:00,F-93212S-1-30APR22-1,93212,9,ISO_9,F-93212S-1,surface,0,CFU_25CM2,EM_RODAC
583,9507770,2022-04-13,2022-04-13 00:00:00,F-93211S-1-30APR22-1,93211,9,ISO_9,F-93211S-1,surface,0,CFU_25CM2,EM_RODAC
584,9507783,2022-04-13,2022-04-13 00:00:00,F-93213S-1-30APR22-1,93213,9,ISO_9,F-93213S-1,surface,1,CFU_25CM2,EM_RODAC
585,9547826,2022-04-13,2022-04-13 00:00:00,V-93216-1-30APR22-1,93216,9,ISO_9,V-93216-1,viable air,2,CFU_M3,EM_VAIR_M3
591,9547774,2022-04-13,2022-04-13 00:00:00,V-93210-1-30APR22-1,93210,9,ISO_9,V-93210-1,viable air,0,CFU_M3,EM_VAIR_M3
592,9547784,2022-04-13,2022-04-13 00:00:00,V-93211-3-30APR22-1,93211,9,ISO_9,V-93211-3,viable air,2,CFU_M3,EM_VAIR_M3
600,9547786,2022-04-13,2022-04-13 00:00:00,V-93211-4-30APR22-1,93211,9,ISO_9,V-93211-4,viable air,0,CFU_M3,EM_VAIR_M3
607,9547789,2022-04-13,2022-04-13 00:00:00,V-93211-5-30APR22-1,93211,9,ISO_9,V-93211-5,viable air,4,CFU_M3,EM_VAIR_M3
608,9547819,2022-04-13,2022-04-13 00:00:00,V-93215-1-30APR22-1,93215,9,ISO_9,V-93215-1,viable air,10,CFU_M3,EM_VAIR_M3
613,9507764,2022-04-13,2022-04-13 00:00:00,F-93210S-1-30APR22-1,93210,9,ISO_9,F-93210S-1,surface,2,CFU_25CM2,EM_RODAC
614,9507807,2022-04-13,2022-04-13 00:00:00,W-93210S-1-30APR22-1,93210,9,ISO_9,W-93210S-1,surface,0,CFU_25CM2,EM_RODAC
615,9547823,2022-04-13,2022-04-13 00:00:00,V-93215-2-30APR22-1,93215,9,ISO_9,V-93215-2,viable air,0,CFU_M3,EM_VAIR_M3
620,9507815,2022-04-13,2022-04-13 00:00:00,W-93211S-2-30APR22-1,93211,9,ISO_9,W-93211S-2,surface,0,CFU_25CM2,EM_RODAC
621,9507819,2022-04-13,2022-04-13 00:00:00,W-93211S-3-30APR22-1,93211,9,ISO_9,W-93211S-3,surface,0,CFU_25CM2,EM_RODAC
623,9507830,2022-04-13,2022-04-13 00:00:00,W-93211S-6-30APR22-1,93211,9,ISO_9,W-93211S-6,surface,0,CFU_25CM2,EM_RODAC
624,9507812,2022-04-13,2022-04-13 00:00:00,W-93211S-1-30APR22-1,93211,9,ISO_9,W-93211S-1,surface,0,CFU_25CM2,EM_RODAC
625,9507823,2022-04-13,2022-04-13 00:00:00,W-93211S-4-30APR22-1,93211,9,ISO_9,W-93211S-4,surface,0,CFU_25CM2,EM_RODAC
626,9507826,2022-04-13,2022-04-13 00:00:00,W-93211S-5-30APR22-1,93211,9,ISO_9,W-93211S-5,surface,0,CFU_25CM2,EM_RODAC
627,9507778,2022-04-13,2022-04-13 00:00:00,F-93211S-5-30APR22-1,93211,9,ISO_9,F-93211S-5,surface,0,CFU_25CM2,EM_RODAC
630,9547793,2022-04-13,2022-04-13 00:00:00,V-93211-6-30APR22-1,93211,9,ISO_9,V-93211-6,viable air,0,CFU_M3,EM_VAIR_M3
631,9547796,2022-04-13,2022-04-13 00:00:00,V-93211-7-30APR22-1,93211,9,ISO_9,V-93211-7,viable air,0,CFU_M3,EM_VAIR_M3
632,9547801,2022-04-13,2022-04-13 00:00:00,V-93211-8-30APR22-1,93211,9,ISO_9,V-93211-8,viable air,0,CFU_M3,EM_VAIR_M3
636,9507838,2022-04-13,2022-04-13 00:00:00,W-94015S-1-30APR22-1,94015,9,ISO_9,W-94015S-1,surface,0,CFU_25CM2,EM_RODAC
637,9507798,2022-04-13,2022-04-13 00:00:00,F-94015S-1-30APR22-1,94015,9,ISO_9,F-94015S-1,surface,0,CFU_25CM2,EM_RODAC
638,9507801,2022-04-13,2022-04-13 00:00:00,F-94015S-2-30APR22-1,94015,9,ISO_9,F-94015S-2,surface,0,CFU_25CM2,EM_RODAC
642,9507792,2022-04-13,2022-04-13 00:00:00,F-93215S-2-30APR22-1,93215,9,ISO_9,F-93215S-2,surface,0,CFU_25CM2,EM_RODAC
646,9507847,2022-04-13,2022-04-13 00:00:00,W-94020S-3-30APR22-1,94020,9,ISO_9,W-94020S-3,surface,0,CFU_25CM2,EM_RODAC
647,9507805,2022-04-13,2022-04-13 00:00:00,F-94020S-3-30APR22-1,94020,9,ISO_9,F-94020S-3,surface,21,CFU_25CM2,EM_RODAC
648,9507844,2022-04-13,2022-04-13 00:00:00,W-94020S-2-30APR22-1,94020,9,ISO_9,W-94020S-2,surface,0,CFU_25CM2,EM_RODAC
651,9507803,2022-04-13,2022-04-13 00:00:00,F-94020S-2-30APR22-1,94020,9,ISO_9,F-94020S-2,surface,0,CFU_25CM2,EM_RODAC
652,9507840,2022-04-13,2022-04-13 00:00:00,W-94020S-1-30APR22-1,94020,9,ISO_9,W-94020S-1,surface,0,CFU_25CM2,EM_RODAC
657,9547847,2022-04-13,2022-04-13 00:00:00,V-94020-4-30APR22-1,94020,9,ISO_9,V-94020-4,viable air,4,CFU_M3,EM_VAIR_M3
659,9547844,2022-04-13,2022-04-13 00:00:00,V-94020-3-30APR22-1,94020,9,ISO_9,V-94020-3,viable air,6,CFU_M3,EM_VAIR_M3
666,9547840,2022-04-13,2022-04-13 00:00:00,V-94020-2-30APR22-1,94020,9,ISO_9,V-94020-2,viable air,0,CFU_M3,EM_VAIR_M3
667,9547835,2022-04-13,2022-04-13 00:00:00,V-94020-1-30APR22-1,94020,9,ISO_9,V-94020-1,viable air,2,CFU_M3,EM_VAIR_M3
668,9547831,2022-04-13,2022-04-13 00:00:00,V-94015-1-30APR22-1,94015,9,ISO_9,V-94015-1,viable air,2,CFU_M3,EM_VAIR_M3
671,9548635,2022-04-14,2022-04-14 00:00:00,SP-92058-1-30APR22-1,92058,9,ISO_8,SP-92058-1,settle plate,0,CFU,EM_SETTLEPLATE
672,9548654,2022-04-14,2022-04-14 00:00:00,V-92058-2-30APR22-1,92058,9,ISO_8,V-92058-2,viable air,0,CFU_M3,EM_VAIR_M3
673,9548641,2022-04-14,2022-04-14 00:00:00,V-92055-1-30APR22-1,92055,9,ISO_8,V-92055-1,viable air,0,CFU_M3,EM_VAIR_M3
674,9548662,2022-04-14,2022-04-14 00:00:00,V-92061A-1-30APR22-1,92061,9,ISO_8,V-92061A-1,viable air,0,CFU_M3,EM_VAIR_M3
675,9548649,2022-04-14,2022-04-14 00:00:00,V-92057-2-30APR22-1,92057,9,ISO_8,V-92057-2,viable air,0,CFU_M3,EM_VAIR_M3
676,9548653,2022-04-14,2022-04-14 00:00:00,V-92058-1 -30APR22-1,92058,9,ISO_8,V-92058-1 ,viable air,0,CFU_M3,EM_VAIR_M3
677,9548637,2022-04-14,2022-04-14 00:00:00,V-92014-1-30APR22-1,92014,9,ISO_8,V-92014-1,viable air,0,CFU_M3,EM_VAIR_M3
678,9548650,2022-04-14,2022-04-14 00:00:00,V-92057-3-30APR22-1,92057,9,ISO_8,V-92057-3,viable air,0,CFU_M3,EM_VAIR_M3
679,9508531,2022-04-14,2022-04-14 00:00:00,F-92061AS-1-30APR22-1,92061,9,ISO_8,F-92061AS-1,surface,0,CFU_25CM2,EM_RODAC
680,9508538,2022-04-14,2022-04-14 00:00:00,W-92061AS-1-30APR22-1,92061,9,ISO_8,W-92061AS-1,surface,0,CFU_25CM2,EM_RODAC
681,9508523,2022-04-14,2022-04-14 00:00:00,F-92055S-1-30APR22-1,92055,9,ISO_8,F-92055S-1,surface,0,CFU_25CM2,EM_RODAC
682,9508526,2022-04-14,2022-04-14 00:00:00,F-92057S-2-30APR22-1,92057,9,ISO_8,F-92057S-2,surface,0,CFU_25CM2,EM_RODAC
683,9508536,2022-04-14,2022-04-14 00:00:00,W-92057S-2-30APR22-1,92057,9,ISO_8,W-92057S-2,surface,0,CFU_25CM2,EM_RODAC
684,9548643,2022-04-14,2022-04-14 00:00:00,V-92056-1-30APR22-1,92056,9,ISO_8,V-92056-1,viable air,0,CFU_M3,EM_VAIR_M3
685,9548664,2022-04-14,2022-04-14 00:00:00,V-92062-1-30APR22-1,92062,9,ISO_8,V-92062-1,viable air,2,CFU_M3,EM_VAIR_M3
686,9508524,2022-04-14,2022-04-14 00:00:00,F-92056S-1-30APR22-1,92056,9,ISO_8,F-92056S-1,surface,0,CFU_25CM2,EM_RODAC
687,9508533,2022-04-14,2022-04-14 00:00:00,F-92062S-1-30APR22-1,92062,9,ISO_8,F-92062S-1,surface,0,CFU_25CM2,EM_RODAC
688,9548646,2022-04-14,2022-04-14 00:00:00,V-92057-1-30APR22-1,92057,9,ISO_8,V-92057-1,viable air,0,CFU_M3,EM_VAIR_M3
689,9508532,2022-04-14,2022-04-14 00:00:00,F-92061S-1-30APR22-1,92061,9,ISO_8,F-92061S-1,surface,0,CFU_25CM2,EM_RODAC
690,9508530,2022-04-14,2022-04-14 00:00:00,F-92060S-1-30APR22-1,92060,9,ISO_8,F-92060S-1,surface,0,CFU_25CM2,EM_RODAC
691,9508534,2022-04-14,2022-04-14 00:00:00,F-92174S-1-30APR22-1,92174,9,ISO_8,F-92174S-1,surface,0,CFU_25CM2,EM_RODAC
692,9508525,2022-04-14,2022-04-14 00:00:00,F-92057S-1-30APR22-1,92057,9,ISO_8,F-92057S-1,surface,2,CFU_25CM2,EM_RODAC
693,9508529,2022-04-14,2022-04-14 00:00:00,F-92059S-1-30APR22-1,92059,9,ISO_8,F-92059S-1,surface,0,CFU_25CM2,EM_RODAC
694,9508535,2022-04-14,2022-04-14 00:00:00,W-92057S-1-30APR22-1,92057,9,ISO_8,W-92057S-1,surface,0,CFU_25CM2,EM_RODAC
695,9548657,2022-04-14,2022-04-14 00:00:00,V-92060-1-30APR22-1,92060,9,ISO_8,V-92060-1,viable air,0,CFU_M3,EM_VAIR_M3
696,9548667,2022-04-14,2022-04-14 00:00:00,V-92174-1-30APR22-1,92174,9,ISO_8,V-92174-1,viable air,0,CFU_M3,EM_VAIR_M3
697,9548660,2022-04-14,2022-04-14 00:00:00,V-92061-1-30APR22-1,92061,9,ISO_8,V-92061-1,viable air,0,CFU_M3,EM_VAIR_M3
698,9508522,2022-04-14,2022-04-14 00:00:00,F-92014S-1-30APR22-1,92014,9,ISO_8,F-92014S-1,surface,0,CFU_25CM2,EM_RODAC
699,9508528,2022-04-14,2022-04-14 00:00:00,F-92058S-2-30APR22-1,92058,9,ISO_8,F-92058S-2,surface,5,CFU_25CM2,EM_RODAC
700,9508537,2022-04-14,2022-04-14 00:00:00,W-92058S-1-30APR22-1,92058,9,ISO_8,W-92058S-1,surface,0,CFU_25CM2,EM_RODAC
701,9508527,2022-04-14,2022-04-14 00:00:00,F-92058S-1-30APR22-1,92058,9,ISO_8,F-92058S-1,surface,0,CFU_25CM2,EM_RODAC
702,9548655,2022-04-14,2022-04-14 00:00:00,V-92059-1-30APR22-1,92059,9,ISO_8,V-92059-1,viable air,0,CFU_M3,EM_VAIR_M3
826,9547872,2022-04-15,2022-04-15 00:00:00,SP-91212-1-30APR22-1,91212,9,ISO_8,SP-91212-1,settle plate,1,CFU,EM_SETTLEPLATE
827,9547903,2022-04-15,2022-04-15 00:00:00,V-91261-1-30APR22-1,91261,9,ISO_8,V-91261-1,viable air,0,CFU_M3,EM_VAIR_M3
828,9547905,2022-04-15,2022-04-15 00:00:00,V-91263-1-30APR22-1,91263,9,ISO_8,V-91263-1,viable air,0,CFU_M3,EM_VAIR_M3
829,9547879,2022-04-15,2022-04-15 00:00:00,V-91212-1-30APR22-1,91212,9,ISO_8,V-91212-1,viable air,0,CFU_M3,EM_VAIR_M3
830,9547883,2022-04-15,2022-04-15 00:00:00,V-91212-2-30APR22-1,91212,9,ISO_8,V-91212-2,viable air,0,CFU_M3,EM_VAIR_M3
831,9547891,2022-04-15,2022-04-15 00:00:00,V-91213-2-30APR22-1,91213,9,ISO_8,V-91213-2,viable air,0,CFU_M3,EM_VAIR_M3
832,9547876,2022-04-15,2022-04-15 00:00:00,V-91210-1-30APR22-1,91210,9,ISO_8,V-91210-1,viable air,0,CFU_M3,EM_VAIR_M3
833,9547887,2022-04-15,2022-04-15 00:00:00,V-91213-1-30APR22-1,91213,9,ISO_8,V-91213-1,viable air,0,CFU_M3,EM_VAIR_M3
834,9547894,2022-04-15,2022-04-15 00:00:00,V-91260A-1-30APR22-1,91260,9,ISO_8,V-91260A-1,viable air,3,CFU_M3,EM_VAIR_M3
835,9547898,2022-04-15,2022-04-15 00:00:00,V-91260A-2-30APR22-1,91260,9,ISO_8,V-91260A-2,viable air,0,CFU_M3,EM_VAIR_M3
857,9565541,2022-04-18,2022-04-18 00:00:00,S-92074-H-1-23APR22-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
858,9565546,2022-04-18,2022-04-18 00:00:00,S-92074-H-2-23APR22-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
859,9547931,2022-04-18,2022-04-18 00:00:00,V-92075-1-30APR22-1,92075,9,ISO_9,V-92075-1,viable air,0,CFU_M3,EM_VAIR_M3
860,9547924,2022-04-18,2022-04-18 00:00:00,V-92072-1-30APR22-1,92072,9,ISO_9,V-92072-1,viable air,0,CFU_M3,EM_VAIR_M3
861,9547933,2022-04-18,2022-04-18 00:00:00,V-92075-2-30APR22-1,92075,9,ISO_9,V-92075-2,viable air,0,CFU_M3,EM_VAIR_M3
862,9547927,2022-04-18,2022-04-18 00:00:00,V-92072A-1-30APR22-1,92072,9,ISO_9,V-92072A-1,viable air,0,CFU_M3,EM_VAIR_M3
863,9564504,2022-04-18,2022-04-18 00:00:00,V-92070-1-30APR22-1,92070,9,ISO_8,V-92070-1,viable air,0,CFU_M3,EM_VAIR_M3
864,9564505,2022-04-18,2022-04-18 00:00:00,V-92073-1-30APR22-1,92073,9,ISO_8,V-92073-1,viable air,0,CFU_M3,EM_VAIR_M3
865,9547937,2022-04-18,2022-04-18 00:00:00,V-92076-1-30APR22-1,92076,9,ISO_9,V-92076-1,viable air,0,CFU_M3,EM_VAIR_M3
866,9565550,2022-04-18,2022-04-18 00:00:00,V-92074-H-1-23APR22-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
867,9564506,2022-04-18,2022-04-18 00:00:00,V-92074-1-30APR22-1,92074,9,ISO_8,V-92074-1,viable air,1,CFU_M3,EM_VAIR_M3
868,9564479,2022-04-18,2022-04-18 00:00:00,W-92074S-1-30APR22-1,92074,9,ISO_8,W-92074S-1,surface,0,CFU_25CM2,EM_RODAC
869,9564507,2022-04-18,2022-04-18 00:00:00,V-92074-2-30APR22-1,92074,9,ISO_8,V-92074-2,viable air,1,CFU_M3,EM_VAIR_M3
870,9564473,2022-04-18,2022-04-18 00:00:00,F-92074S-1-30APR22-1,92074,9,ISO_8,F-92074S-1,surface,2,CFU_25CM2,EM_RODAC
871,9564481,2022-04-18,2022-04-18 00:00:00,W-92074S-2-30APR22-1,92074,9,ISO_8,W-92074S-2,surface,0,CFU_25CM2,EM_RODAC
872,9564483,2022-04-18,2022-04-18 00:00:00,W-92074S-3-30APR22-1,92074,9,ISO_8,W-92074S-3,surface,0,CFU_25CM2,EM_RODAC
873,9564485,2022-04-18,2022-04-18 00:00:00,W-92074S-4-30APR22-1,92074,9,ISO_8,W-92074S-4,surface,0,CFU_25CM2,EM_RODAC
874,9565555,2022-04-18,2022-04-18 00:00:00,V-92074-H-2-23APR22-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
875,9564471,2022-04-18,2022-04-18 00:00:00,F-92073S-1-30APR22-1,92073,9,ISO_8,F-92073S-1,surface,1,CFU_25CM2,EM_RODAC
876,9564477,2022-04-18,2022-04-18 00:00:00,W-92073S-1-30APR22-1,92073,9,ISO_8,W-92073S-1,surface,0,CFU_25CM2,EM_RODAC
877,9564469,2022-04-18,2022-04-18 00:00:00,F-92070S-1-30APR22-1,92070,9,ISO_8,F-92070S-1,surface,0,CFU_25CM2,EM_RODAC
878,9564474,2022-04-18,2022-04-18 00:00:00,W-92070S-1-30APR22-1,92070,9,ISO_8,W-92070S-1,surface,0,CFU_25CM2,EM_RODAC
882,9564668,2022-04-18,2022-04-18 00:00:00,V-91141-1-30APR22-1,91141,9,ISO_8,V-91141-1,viable air,0,CFU_M3,EM_VAIR_M3
